"REF_DATE","GEO","DGUID","Population and dwelling counts (13)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Tyne Valley","2021A00051103033","Population, 2021","","0","units","0","","441.1","229","","","","0"
"2021","Victoria","2021A00051103068","Population, 2021","","0","units","0","","442.1","87","","","","0"
"2021","Wellington","2021A00051103020","Population, 2021","","0","units","0","","443.1","1811","","","","0"
"2021","Wellington","2021A00051103029","Population, 2021","","0","units","0","","444.1","414","","","","0"
"2021","West Point","2021A00051103066","Population, 2021","","0","units","0","","445.1","235","","","","0"
"2021","Alexandra","2021A00051102013","Population, 2021","","0","units","0","","447.1","252","","","","0"
"2021","Belfast","2021A00051102002","Population, 2021","","0","units","0","","448.1","1687","","","","0"
"2021","Brackley","2021A00051102055","Population, 2021","","0","units","0","","449.1","586","","","","0"
"2021","Breadalbane","2021A00051102051","Population, 2021","","0","units","0","","450.1","170","","","","0"
"2021","Charlottetown","2021A00051102075","Population, 2021","","0","units","0","","451.1","38809","","","","0"
"2021","Clyde River","2021A00051102037","Population, 2021","","0","units","0","","452.1","614","","","","0"
"2021","Cornwall","2021A00051102085","Population, 2021","","0","units","0","","453.1","6574","","","","0"
"2021","Crapaud","2021A00051102034","Population, 2021","","0","units","0","","454.1","361","","","","0"
"2021","Crapaud, Part 1","2021A00051102018","Population, 2021","","0","units","0","","455.1","1564","","","","0"
"2021","Crossroads","2021A00051102010","Population, 2021","","0","units","0","","456.1","1859","","","","0"
"2021","Darlington","2021A00051102035","Population, 2021","","0","units","0","","457.1","99","","","","0"
"2021","East River, Part 1","2021A00051102064","Population, 2021","","0","units","0","","458.1","2307","","","","0"
"2021","Hampshire","2021A00051102021","Population, 2021","","0","units","0","","459.1","339","","","","0"
"2021","Hazelbrook","2021A00051102011","Population, 2021","","0","units","0","","460.1","220","","","","0"
"2021","Hunter River","2021A00051102043","Population, 2021","","0","units","0","","461.1","390","","","","0"
"2021","Johnstons River","2021A00051102015","Population, 2021","","0","units","0","","462.1","371","","","","0"
"2021","Kensington, Part 2","2021A00051102066","Population, 2021","","0","units","0","","463.1","549","","","","0"
"2021","Kingston","2021A00051102022","Population, 2021","","0","units","0","","464.1","1111","","","","0"
"2021","Miltonvale Park","2021A00051102040","Population, 2021","","0","units","0","","465.1","1196","","","","0"
"2021","Montague","2021A00051102005","Population, 2021","","0","units","0","","466.1","74","","","","0"
"2021","Mount Stewart","2021A00051102059","Population, 2021","","0","units","0","","467.1","226","","","","0"
"2021","Murray River, Part 2","2021A00051102003","Population, 2021","","0","units","0","","468.1","346","","","","0"
"2021","New Glasgow","2021A00051102017","Population, 2021","","0","units","0","","469.1","4277","","","","0"
"2021","New London","2021A00051102071","Population, 2021","","0","units","0","","470.1","1521","","","","0"
"2021","North River","2021A00051102072","Population, 2021","","0","units","0","","471.1","157","","","","0"
"2021","North Rustico","2021A00051102019","Population, 2021","","0","units","0","","472.1","327","","","","0"
"2021","North Rustico","2021A00051102046","Population, 2021","","0","units","0","","473.1","648","","","","0"
"2021","North Shore","2021A00051102067","Population, 2021","","0","units","0","","474.1","2500","","","","0"
"2021","North Shore","2021A00051102073","Population, 2021","","0","units","0","","475.1","1475","","","","0"
"2021","North Wiltshire","2021A00051102020","Population, 2021","","0","units","0","","476.1","176","","","","0"
"2021","Rocky Point 3","2021A00051102030","Population, 2021","","0","units","0","","477.1","47","","","","0"
"2021","Scotchfort 4","2021A00051102057","Population, 2021","","0","units","0","","478.1","230","","","","0"
"2021","Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico","2021A00051102045","Population, 2021","","0","units","0","","479.1","359","","","","0"
"2021","Stratford","2021A00051102080","Population, 2021","","0","units","0","","480.1","10927","","","","0"
"2021","Union Road","2021A00051102050","Population, 2021","","0","units","0","","481.1","213","","","","0"
"2021","Vernon River","2021A00051102016","Population, 2021","","0","units","0","","482.1","2499","","","","0"
"2021","Victoria","2021A00051102032","Population, 2021","","0","units","0","","483.1","139","","","","0"
"2021","Warren Grove","2021A00051102070","Population, 2021","","0","units","0","","484.1","374","","","","0"
"2021","West River","2021A00051102068","Population, 2021","","0","units","0","","485.1","3473","","","","0"
"2021","Winsloe North","2021A00051102069","Population, 2021","","0","units","0","","486.1","337","","","","0"
"2021","York","2021A00051102061","Population, 2021","","0","units","0","","487.1","387","","","","0"
"2021","Annapolis Royal","2021A00051205008","Population, 2021","","0","units","0","","490.1","530","","","","0"
"2021","Annapolis, Subd. A","2021A00051205004","Population, 2021","","0","units","0","","491.1","5980","","","","0"
"2021","Annapolis, Subd. B","2021A00051205009","Population, 2021","","0","units","0","","492.1","4587","","","","0"
"2021","Annapolis, Subd. C","2021A00051205014","Population, 2021","","0","units","0","","493.1","5218","","","","0"
"2021","Annapolis, Subd. D","2021A00051205001","Population, 2021","","0","units","0","","494.1","3049","","","","0"
"2021","Bear River (Part) 6","2021A00051205002","Population, 2021","","0","units","0","","495.1","0","","","","0"
"2021","Bear River 6B","2021A00051205006","Population, 2021","","0","units","0","","496.1","15","","","","0"
"2021","Middleton","2021A00051205016","Population, 2021","","0","units","0","","497.1","1873","","","","0"
"2021","Antigonish","2021A00051214002","Population, 2021","","0","units","0","","499.1","4656","","","","0"
"2021","Antigonish, Subd. A","2021A00051214001","Population, 2021","","0","units","0","","500.1","8963","","","","0"
"2021","Antigonish, Subd. B","2021A00051214006","Population, 2021","","0","units","0","","501.1","6138","","","","0"
"2021","Paqtnkek-Niktuek No. 23","2021A00051214010","Population, 2021","","0","units","0","","502.1","372","","","","0"
"2021","Cape Breton","2021A00051217030","Population, 2021","","0","units","0","","504.1","93694","","","","0"
"2021","Eskasoni 3","2021A00051217020","Population, 2021","","0","units","0","","505.1","3521","","","","0"
"2021","Membertou 28B","2021A00051217008","Population, 2021","","0","units","0","","506.1","1103","","","","0"
"2021","Colchester, Subd. A","2021A00051210012","Population, 2021","","0","units","0","","508.1","3762","","","","0"
"2021","Colchester, Subd. B","2021A00051210008","Population, 2021","","0","units","0","","509.1","19806","","","","0"
"2021","Colchester, Subd. C","2021A00051210001","Population, 2021","","0","units","0","","510.1","12476","","","","0"
"2021","Millbrook 27","2021A00051210003","Population, 2021","","0","units","0","","511.1","921","","","","0"
"2021","Stewiacke","2021A00051210002","Population, 2021","","0","units","0","","512.1","1557","","","","0"
"2021","Truro","2021A00051210006","Population, 2021","","0","units","0","","513.1","12954","","","","0"
"2021","Amherst","2021A00051211011","Population, 2021","","0","units","0","","515.1","9404","","","","0"
"2021","Cumberland, Subd. A","2021A00051211001","Population, 2021","","0","units","0","","516.1","3201","","","","0"
"2021","Cumberland, Subd. B","2021A00051211006","Population, 2021","","0","units","0","","517.1","6786","","","","0"
"2021","Cumberland, Subd. C","2021A00051211009","Population, 2021","","0","units","0","","518.1","5694","","","","0"
"2021","Cumberland, Subd. D","2021A00051211014","Population, 2021","","0","units","0","","519.1","4283","","","","0"
"2021","Oxford","2021A00051211012","Population, 2021","","0","units","0","","520.1","1170","","","","0"
"2021","Bear River (Part) 6","2021A00051203009","Population, 2021","","0","units","0","","522.1","141","","","","0"
"2021","Clare","2021A00051203001","Population, 2021","","0","units","0","","523.1","7678","","","","0"
"2021","Digby","2021A00051203004","Population, 2021","","0","units","0","","524.1","7242","","","","0"
"2021","Digby","2021A00051203006","Population, 2021","","0","units","0","","525.1","2001","","","","0"
"2021","Guysborough","2021A00051213004","Population, 2021","","0","units","0","","527.1","4585","","","","0"
"2021","Mulgrave","2021A00051213008","Population, 2021","","0","units","0","","528.1","627","","","","0"
"2021","St. Mary's","2021A00051213001","Population, 2021","","0","units","0","","529.1","2161","","","","0"
"2021","Beaver Lake 17","2021A00051209037","Population, 2021","","0","units","0","","531.1","20","","","","0"
"2021","Cole Harbour 30","2021A00051209019","Population, 2021","","0","units","0","","532.1","208","","","","0"
"2021","Halifax","2021A00051209034","Population, 2021","","0","units","0","","533.1","439819","","","","0"
"2021","Sheet Harbour 36","2021A00051209038","Population, 2021","","0","units","0","","534.1","10","","","","0"
"2021","Wallace Hills 14A","2021A00051209800","Population, 2021","","0","units","0","","535.1","15","","","","0"
"2021","East Hants","2021A00051208008","Population, 2021","","0","units","0","","537.1","22892","","","","0"
"2021","Indian Brook 14","2021A00051208014","Population, 2021","","0","units","0","","538.1","2739","","","","0"
"2021","West Hants","2021A00051208003","Population, 2021","","0","units","0","","539.1","19509","","","","0"
"2021","Inverness, Subd. A","2021A00051215011","Population, 2021","","0","units","0","","541.1","5207","","","","0"
"2021","Inverness, Subd. B","2021A00051215006","Population, 2021","","0","units","0","","542.1","4865","","","","0"
"2021","Inverness, Subd. C","2021A00051215001","Population, 2021","","0","units","0","","543.1","3167","","","","0"
"2021","Malagawatch 4","2021A00051215005","Population, 2021","","0","units","0","","544.1","20","","","","0"
"2021","Port Hawkesbury","2021A00051215002","Population, 2021","","0","units","0","","545.1","3210","","","","0"
"2021","Whycocomagh 2","2021A00051215008","Population, 2021","","0","units","0","","546.1","877","","","","0"
"2021","Annapolis Valley First Nation","2021A00051207002","Population, 2021","","0","units","0","","548.1","743","","","","0"
"2021","Berwick","2021A00051207004","Population, 2021","","0","units","0","","549.1","2455","","","","0"
"2021","Glooscap 35","2021A00051207027","Population, 2021","","0","units","0","","550.1","111","","","","0"
"2021","Kentville","2021A00051207012","Population, 2021","","0","units","0","","551.1","6630","","","","0"
"2021","Kings, Subd. A","2021A00051207001","Population, 2021","","0","units","0","","552.1","22355","","","","0"
"2021","Kings, Subd. B","2021A00051207016","Population, 2021","","0","units","0","","553.1","11951","","","","0"
"2021","Kings, Subd. C","2021A00051207011","Population, 2021","","0","units","0","","554.1","8348","","","","0"
"2021","Kings, Subd. D","2021A00051207021","Population, 2021","","0","units","0","","555.1","5264","","","","0"
"2021","Wolfville","2021A00051207024","Population, 2021","","0","units","0","","556.1","5057","","","","0"
"2021","Bridgewater","2021A00051206004","Population, 2021","","0","units","0","","558.1","8790","","","","0"
"2021","Chester","2021A00051206009","Population, 2021","","0","units","0","","559.1","10693","","","","0"
"2021","Gold River 21","2021A00051206011","Population, 2021","","0","units","0","","560.1","81","","","","0"
"2021","Lunenburg","2021A00051206001","Population, 2021","","0","units","0","","561.1","25545","","","","0"
"2021","Lunenburg","2021A00051206006","Population, 2021","","0","units","0","","562.1","2396","","","","0"
"2021","Mahone Bay","2021A00051206008","Population, 2021","","0","units","0","","563.1","1064","","","","0"
"2021","New Ross 20","2021A00051206016","Population, 2021","","0","units","0","","564.1","0","","","","0"
"2021","Pennal 19","2021A00051206014","Population, 2021","","0","units","0","","565.1","30","","","","0"
"2021","Fisher's Grant 24","2021A00051212019","Population, 2021","","0","units","0","","567.1","449","","","","0"
"2021","Merigomish Harbour 31","2021A00051212023","Population, 2021","","0","units","0","","568.1","0","","","","0"
"2021","New Glasgow","2021A00051212014","Population, 2021","","0","units","0","","569.1","9471","","","","0"
"2021","Pictou","2021A00051212004","Population, 2021","","0","units","0","","570.1","3107","","","","0"
"2021","Pictou, Subd. A","2021A00051212001","Population, 2021","","0","units","0","","571.1","6153","","","","0"
"2021","Pictou, Subd. B","2021A00051212006","Population, 2021","","0","units","0","","572.1","6137","","","","0"
"2021","Pictou, Subd. C","2021A00051212011","Population, 2021","","0","units","0","","573.1","8386","","","","0"
"2021","Stellarton","2021A00051212009","Population, 2021","","0","units","0","","574.1","4007","","","","0"
"2021","Trenton","2021A00051212016","Population, 2021","","0","units","0","","575.1","2407","","","","0"
"2021","Westville","2021A00051212008","Population, 2021","","0","units","0","","576.1","3540","","","","0"
"2021","Medway River 11","2021A00051204001","Population, 2021","","0","units","0","","578.1","15","","","","0"
"2021","Ponhook Lake 10","2021A00051204009","Population, 2021","","0","units","0","","579.1","15","","","","0"
"2021","Queens","2021A00051204010","Population, 2021","","0","units","0","","580.1","10422","","","","0"
"2021","Wildcat 12","2021A00051204015","Population, 2021","","0","units","0","","581.1","49","","","","0"
"2021","Chapel Island 5","2021A00051216014","Population, 2021","","0","units","0","","583.1","405","","","","0"
"2021","Richmond, Subd. A","2021A00051216006","Population, 2021","","0","units","0","","584.1","3763","","","","0"
"2021","Richmond, Subd. B","2021A00051216011","Population, 2021","","0","units","0","","585.1","1610","","","","0"
"2021","Richmond, Subd. C","2021A00051216001","Population, 2021","","0","units","0","","586.1","3136","","","","0"
"2021","Barrington","2021A00051201001","Population, 2021","","0","units","0","","588.1","6523","","","","0"
"2021","Clark's Harbour","2021A00051201004","Population, 2021","","0","units","0","","589.1","725","","","","0"
"2021","Lockeport","2021A00051201009","Population, 2021","","0","units","0","","590.1","476","","","","0"
"2021","Shelburne","2021A00051201006","Population, 2021","","0","units","0","","591.1","4336","","","","0"
"2021","Shelburne","2021A00051201008","Population, 2021","","0","units","0","","592.1","1644","","","","0"
"2021","Victoria, Subd. A","2021A00051218006","Population, 2021","","0","units","0","","594.1","2673","","","","0"
"2021","Victoria, Subd. B","2021A00051218001","Population, 2021","","0","units","0","","595.1","4077","","","","0"
"2021","Wagmatcook 1","2021A00051218003","Population, 2021","","0","units","0","","596.1","691","","","","0"
"2021","Argyle","2021A00051202001","Population, 2021","","0","units","0","","598.1","7870","","","","0"
"2021","Yarmouth","2021A00051202004","Population, 2021","","0","units","0","","599.1","10067","","","","0"
"2021","Yarmouth","2021A00051202006","Population, 2021","","0","units","0","","600.1","6829","","","","0"
"2021","Yarmouth 33","2021A00051202040","Population, 2021","","0","units","0","","601.1","181","","","","0"
"2021","Alma","2021A00051306006","Population, 2021","","0","units","0","","604.1","282","","","","0"
"2021","Alma","2021A00051306007","Population, 2021","","0","units","0","","605.1","5","","","","0"
"2021","Coverdale","2021A00051306014","Population, 2021","","0","units","0","","606.1","4766","","","","0"
"2021","Elgin","2021A00051306008","Population, 2021","","0","units","0","","607.1","1064","","","","0"
"2021","Harvey","2021A00051306004","Population, 2021","","0","units","0","","608.1","358","","","","0"
"2021","Hillsborough","2021A00051306011","Population, 2021","","0","units","0","","609.1","1397","","","","0"
"2021","Hillsborough","2021A00051306025","Population, 2021","","0","units","0","","610.1","1348","","","","0"
"2021","Hopewell","2021A00051306001","Population, 2021","","0","units","0","","611.1","597","","","","0"
"2021","Riverside-Albert","2021A00051306003","Population, 2021","","0","units","0","","612.1","348","","","","0"
"2021","Riverview","2021A00051306020","Population, 2021","","0","units","0","","613.1","20584","","","","0"
"2021","Aberdeen","2021A00051311026","Population, 2021","","0","units","0","","615.1","812","","","","0"
"2021","Bath","2021A00051311030","Population, 2021","","0","units","0","","616.1","440","","","","0"
"2021","Brighton","2021A00051311011","Population, 2021","","0","units","0","","617.1","1596","","","","0"
"2021","Centreville","2021A00051311019","Population, 2021","","0","units","0","","618.1","508","","","","0"
"2021","Florenceville-Bristol","2021A00051311027","Population, 2021","","0","units","0","","619.1","1573","","","","0"
"2021","Hartland","2021A00051311012","Population, 2021","","0","units","0","","620.1","933","","","","0"
"2021","Kent","2021A00051311028","Population, 2021","","0","units","0","","621.1","1966","","","","0"
"2021","Northampton","2021A00051311008","Population, 2021","","0","units","0","","622.1","1875","","","","0"
"2021","Peel","2021A00051311024","Population, 2021","","0","units","0","","623.1","1198","","","","0"
"2021","Richmond","2021A00051311001","Population, 2021","","0","units","0","","624.1","1456","","","","0"
"2021","Simonds","2021A00051311021","Population, 2021","","0","units","0","","625.1","514","","","","0"
"2021","Wakefield","2021A00051311014","Population, 2021","","0","units","0","","626.1","2722","","","","0"
"2021","Wicklow","2021A00051311031","Population, 2021","","0","units","0","","627.1","1591","","","","0"
"2021","Wilmot","2021A00051311018","Population, 2021","","0","units","0","","628.1","969","","","","0"
"2021","Woodstock","2021A00051311004","Population, 2021","","0","units","0","","629.1","2219","","","","0"
"2021","Woodstock","2021A00051311006","Population, 2021","","0","units","0","","630.1","5553","","","","0"
"2021","Woodstock 23","2021A00051311005","Population, 2021","","0","units","0","","631.1","435","","","","0"
"2021","Blacks Harbour","2021A00051302012","Population, 2021","","0","units","0","","633.1","907","","","","0"
"2021","Campobello Island","2021A00051302004","Population, 2021","","0","units","0","","634.1","949","","","","0"
"2021","Clarendon","2021A00051302014","Population, 2021","","0","units","0","","635.1","66","","","","0"
"2021","Dufferin","2021A00051302031","Population, 2021","","0","units","0","","636.1","565","","","","0"
"2021","Dumbarton","2021A00051302044","Population, 2021","","0","units","0","","637.1","346","","","","0"
"2021","Grand Manan","2021A00051302001","Population, 2021","","0","units","0","","638.1","139","","","","0"
"2021","Grand Manan","2021A00051302052","Population, 2021","","0","units","0","","639.1","2595","","","","0"
"2021","Lepreau","2021A00051302008","Population, 2021","","0","units","0","","640.1","803","","","","0"
"2021","Pennfield","2021A00051302011","Population, 2021","","0","units","0","","641.1","2222","","","","0"
"2021","Saint Andrews","2021A00051302024","Population, 2021","","0","units","0","","642.1","550","","","","0"
"2021","Saint Andrews","2021A00051302026","Population, 2021","","0","units","0","","643.1","2048","","","","0"
"2021","Saint Croix","2021A00051302028","Population, 2021","","0","units","0","","644.1","648","","","","0"
"2021","Saint David","2021A00051302042","Population, 2021","","0","units","0","","645.1","1470","","","","0"
"2021","Saint George","2021A00051302016","Population, 2021","","0","units","0","","646.1","2495","","","","0"
"2021","Saint James","2021A00051302039","Population, 2021","","0","units","0","","647.1","1024","","","","0"
"2021","Saint Patrick","2021A00051302021","Population, 2021","","0","units","0","","648.1","710","","","","0"
"2021","Saint Stephen","2021A00051302034","Population, 2021","","0","units","0","","649.1","1671","","","","0"
"2021","St. George","2021A00051302018","Population, 2021","","0","units","0","","650.1","1579","","","","0"
"2021","St. Stephen","2021A00051302037","Population, 2021","","0","units","0","","651.1","4510","","","","0"
"2021","West Isles","2021A00051302006","Population, 2021","","0","units","0","","652.1","718","","","","0"
"2021","Allardville","2021A00051315006","Population, 2021","","0","units","0","","654.1","1949","","","","0"
"2021","Bas-Caraquet","2021A00051315027","Population, 2021","","0","units","0","","655.1","1311","","","","0"
"2021","Bathurst","2021A00051315008","Population, 2021","","0","units","0","","656.1","4761","","","","0"
"2021","Bathurst","2021A00051315011","Population, 2021","","0","units","0","","657.1","12157","","","","0"
"2021","Beresford","2021A00051315012","Population, 2021","","0","units","0","","658.1","6226","","","","0"
"2021","Beresford","2021A00051315015","Population, 2021","","0","units","0","","659.1","4294","","","","0"
"2021","Bertrand","2021A00051315036","Population, 2021","","0","units","0","","660.1","1153","","","","0"
"2021","Caraquet","2021A00051315026","Population, 2021","","0","units","0","","661.1","1261","","","","0"
"2021","Caraquet","2021A00051315028","Population, 2021","","0","units","0","","662.1","4285","","","","0"
"2021","Grande-Anse","2021A00051315038","Population, 2021","","0","units","0","","663.1","731","","","","0"
"2021","Inkerman","2021A00051315024","Population, 2021","","0","units","0","","664.1","2373","","","","0"
"2021","Lamèque","2021A00051315032","Population, 2021","","0","units","0","","665.1","1301","","","","0"
"2021","Le Goulet","2021A00051315030","Population, 2021","","0","units","0","","666.1","749","","","","0"
"2021","Maisonnette","2021A00051315040","Population, 2021","","0","units","0","","667.1","535","","","","0"
"2021","New Bandon","2021A00051315016","Population, 2021","","0","units","0","","668.1","1200","","","","0"
"2021","Nigadoo","2021A00051315037","Population, 2021","","0","units","0","","669.1","997","","","","0"
"2021","Pabineau 11","2021A00051315010","Population, 2021","","0","units","0","","670.1","133","","","","0"
"2021","Paquetville","2021A00051315019","Population, 2021","","0","units","0","","671.1","2250","","","","0"
"2021","Paquetville","2021A00051315020","Population, 2021","","0","units","0","","672.1","718","","","","0"
"2021","Petit-Rocher","2021A00051315014","Population, 2021","","0","units","0","","673.1","1954","","","","0"
"2021","Pointe-Verte","2021A00051315013","Population, 2021","","0","units","0","","674.1","865","","","","0"
"2021","Saint-Isidore","2021A00051315021","Population, 2021","","0","units","0","","675.1","1312","","","","0"
"2021","Saint-Isidore","2021A00051315022","Population, 2021","","0","units","0","","676.1","810","","","","0"
"2021","Saint-Léolin","2021A00051315017","Population, 2021","","0","units","0","","677.1","615","","","","0"
"2021","Sainte-Marie-Saint-Raphaël","2021A00051315033","Population, 2021","","0","units","0","","678.1","820","","","","0"
"2021","Shippagan","2021A00051315029","Population, 2021","","0","units","0","","679.1","4781","","","","0"
"2021","Shippagan","2021A00051315031","Population, 2021","","0","units","0","","680.1","2672","","","","0"
"2021","Tracadie","2021A00051315002","Population, 2021","","0","units","0","","681.1","16043","","","","0"
"2021","Acadieville","2021A00051308024","Population, 2021","","0","units","0","","683.1","752","","","","0"
"2021","Bouctouche","2021A00051308005","Population, 2021","","0","units","0","","684.1","2513","","","","0"
"2021","Buctouche 16","2021A00051308003","Population, 2021","","0","units","0","","685.1","101","","","","0"
"2021","Carleton","2021A00051308026","Population, 2021","","0","units","0","","686.1","764","","","","0"
"2021","Cocagne","2021A00051308002","Population, 2021","","0","units","0","","687.1","2757","","","","0"
"2021","Dundas","2021A00051308001","Population, 2021","","0","units","0","","688.1","4332","","","","0"
"2021","Harcourt","2021A00051308010","Population, 2021","","0","units","0","","689.1","346","","","","0"
"2021","Huskisson","2021A00051308012","Population, 2021","","0","units","0","","690.1","5","","","","0"
"2021","Indian Island 28","2021A00051308020","Population, 2021","","0","units","0","","691.1","116","","","","0"
"2021","Rexton","2021A00051308017","Population, 2021","","0","units","0","","692.1","874","","","","0"
"2021","Richibucto","2021A00051308016","Population, 2021","","0","units","0","","693.1","2085","","","","0"
"2021","Richibucto","2021A00051308018","Population, 2021","","0","units","0","","694.1","1411","","","","0"
"2021","Richibucto 15","2021A00051308015","Population, 2021","","0","units","0","","695.1","2062","","","","0"
"2021","Saint Mary","2021A00051308006","Population, 2021","","0","units","0","","696.1","1991","","","","0"
"2021","Saint-Antoine","2021A00051308007","Population, 2021","","0","units","0","","697.1","1791","","","","0"
"2021","Saint-Charles","2021A00051308019","Population, 2021","","0","units","0","","698.1","2024","","","","0"
"2021","Saint-Louis","2021A00051308021","Population, 2021","","0","units","0","","699.1","1760","","","","0"
"2021","Saint-Louis de Kent","2021A00051308022","Population, 2021","","0","units","0","","700.1","981","","","","0"
"2021","Saint-Paul","2021A00051308008","Population, 2021","","0","units","0","","701.1","877","","","","0"
"2021","Weldford","2021A00051308014","Population, 2021","","0","units","0","","702.1","1335","","","","0"
"2021","Wellington","2021A00051308004","Population, 2021","","0","units","0","","703.1","3292","","","","0"
"2021","Cardwell","2021A00051305026","Population, 2021","","0","units","0","","705.1","1401","","","","0"
"2021","Grand Bay-Westfield","2021A00051305015","Population, 2021","","0","units","0","","706.1","4967","","","","0"
"2021","Greenwich","2021A00051305038","Population, 2021","","0","units","0","","707.1","1126","","","","0"
"2021","Hammond","2021A00051305001","Population, 2021","","0","units","0","","708.1","276","","","","0"
"2021","Hampton","2021A00051305006","Population, 2021","","0","units","0","","709.1","2969","","","","0"
"2021","Hampton","2021A00051305007","Population, 2021","","0","units","0","","710.1","4395","","","","0"
"2021","Havelock","2021A00051305028","Population, 2021","","0","units","0","","711.1","1042","","","","0"
"2021","Kars","2021A00051305036","Population, 2021","","0","units","0","","712.1","377","","","","0"
"2021","Kingston","2021A00051305014","Population, 2021","","0","units","0","","713.1","3202","","","","0"
"2021","Norton","2021A00051305016","Population, 2021","","0","units","0","","714.1","1325","","","","0"
"2021","Norton","2021A00051305018","Population, 2021","","0","units","0","","715.1","1410","","","","0"
"2021","Quispamsis","2021A00051305057","Population, 2021","","0","units","0","","716.1","18768","","","","0"
"2021","Rothesay","2021A00051305008","Population, 2021","","0","units","0","","717.1","342","","","","0"
"2021","Rothesay","2021A00051305045","Population, 2021","","0","units","0","","718.1","11977","","","","0"
"2021","Springfield","2021A00051305034","Population, 2021","","0","units","0","","719.1","1641","","","","0"
"2021","Studholm","2021A00051305031","Population, 2021","","0","units","0","","720.1","3527","","","","0"
"2021","Sussex","2021A00051305021","Population, 2021","","0","units","0","","721.1","2579","","","","0"
"2021","Sussex","2021A00051305022","Population, 2021","","0","units","0","","722.1","4440","","","","0"
"2021","Sussex Corner","2021A00051305023","Population, 2021","","0","units","0","","723.1","1458","","","","0"
"2021","Upham","2021A00051305004","Population, 2021","","0","units","0","","724.1","1357","","","","0"
"2021","Waterford","2021A00051305024","Population, 2021","","0","units","0","","725.1","491","","","","0"
"2021","Westfield","2021A00051305011","Population, 2021","","0","units","0","","726.1","2114","","","","0"
"2021","Edmundston","2021A00051313027","Population, 2021","","0","units","0","","728.1","16437","","","","0"
"2021","Haut-Madawaska","2021A00051313031","Population, 2021","","0","units","0","","729.1","3720","","","","0"
"2021","Lac Baker","2021A00051313037","Population, 2021","","0","units","0","","730.1","685","","","","0"
"2021","Madawaska","2021A00051313028","Population, 2021","","0","units","0","","731.1","0","","","","0"
"2021","Notre-Dame-de-Lourdes","2021A00051313008","Population, 2021","","0","units","0","","732.1","253","","","","0"
"2021","Rivière-Verte","2021A00051313014","Population, 2021","","0","units","0","","733.1","744","","","","0"
"2021","Rivière-Verte","2021A00051313015","Population, 2021","","0","units","0","","734.1","657","","","","0"
"2021","Saint-André","2021A00051313002","Population, 2021","","0","units","0","","735.1","1794","","","","0"
"2021","Saint-Basile","2021A00051313018","Population, 2021","","0","units","0","","736.1","736","","","","0"
"2021","Saint-Jacques","2021A00051313024","Population, 2021","","0","units","0","","737.1","1652","","","","0"
"2021","Saint-Joseph","2021A00051313022","Population, 2021","","0","units","0","","738.1","1549","","","","0"
"2021","Saint-Léonard","2021A00051313004","Population, 2021","","0","units","0","","739.1","858","","","","0"
"2021","Saint-Léonard","2021A00051313006","Population, 2021","","0","units","0","","740.1","1322","","","","0"
"2021","Sainte-Anne","2021A00051313011","Population, 2021","","0","units","0","","741.1","936","","","","0"
"2021","Sainte-Anne-de-Madawaska","2021A00051313012","Population, 2021","","0","units","0","","742.1","891","","","","0"
"2021","St. Basile 10","2021A00051313020","Population, 2021","","0","units","0","","743.1","369","","","","0"
"2021","Alnwick","2021A00051309036","Population, 2021","","0","units","0","","745.1","3615","","","","0"
"2021","Big Hole Tract 8 (North Half)","2021A00051309033","Population, 2021","","0","units","0","","746.1","30","","","","0"
"2021","Big Hole Tract 8 (South Half)","2021A00051309034","Population, 2021","","0","units","0","","747.1","16","","","","0"
"2021","Blackville","2021A00051309018","Population, 2021","","0","units","0","","748.1","1996","","","","0"
"2021","Blackville","2021A00051309019","Population, 2021","","0","units","0","","749.1","914","","","","0"
"2021","Blissfield","2021A00051309021","Population, 2021","","0","units","0","","750.1","491","","","","0"
"2021","Chatham","2021A00051309006","Population, 2021","","0","units","0","","751.1","527","","","","0"
"2021","Derby","2021A00051309011","Population, 2021","","0","units","0","","752.1","938","","","","0"
"2021","Doaktown","2021A00051309022","Population, 2021","","0","units","0","","753.1","808","","","","0"
"2021","Eel Ground 2","2021A00051309035","Population, 2021","","0","units","0","","754.1","545","","","","0"
"2021","Esgenoôpetitj 14","2021A00051309044","Population, 2021","","0","units","0","","755.1","1223","","","","0"
"2021","Glenelg","2021A00051309004","Population, 2021","","0","units","0","","756.1","1532","","","","0"
"2021","Hardwicke","2021A00051309001","Population, 2021","","0","units","0","","757.1","2203","","","","0"
"2021","Miramichi","2021A00051309050","Population, 2021","","0","units","0","","758.1","17692","","","","0"
"2021","Neguac","2021A00051309038","Population, 2021","","0","units","0","","759.1","1692","","","","0"
"2021","Nelson","2021A00051309014","Population, 2021","","0","units","0","","760.1","929","","","","0"
"2021","Newcastle","2021A00051309031","Population, 2021","","0","units","0","","761.1","1149","","","","0"
"2021","Northesk","2021A00051309028","Population, 2021","","0","units","0","","762.1","2169","","","","0"
"2021","Red Bank 4","2021A00051309023","Population, 2021","","0","units","0","","763.1","400","","","","0"
"2021","Renous 12","2021A00051309010","Population, 2021","","0","units","0","","764.1","10","","","","0"
